Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit
'1111044',BAR1,600.0,KG,2024-02-21,S
'1111044',BAR1,150.0,KG,2024-02-22,H
'1111044',BAR1,7200.0,KG,2024-02-22,H
'1111044',BAR1,9600.0,KG,2024-02-22,H
'1111044',BAR1,1800.0,KG,2024-02-22,H
'1111044',BAR1,600.0,KG,2024-02-22,H
'1111044',BAR1,16200.0,KG,2024-02-23,H
'1111044',BAR1,150.0,KG,2024-02-23,H
'1111044',BAR1,2400.0,KG,2024-02-23,H
'1111044',BAR1,16200.0,KG,2024-02-26,H
'1111044',BAR1,2550.0,KG,2024-02-26,H
'1111044',BAR1,18750.0,KG,2024-02-29,H
'1111044',BAR1,11375.0,KG,2024-03-01,H
'1111044',BAR1,11375.0,KG,2024-03-01,S
'1111044',BAR1,4800.0,KG,2024-03-01,H
'1111044',BAR1,4800.0,KG,2024-03-01,S
'1111044',BAR1,750.0,KG,2024-03-02,H
'1111044',BAR1,600.0,KG,2024-03-02,H
'1111044',BAR1,6750.0,KG,2024-03-02,H
'1111044',BAR1,10800.0,KG,2024-03-02,H
'1111044',BAR1,600.0,KG,2024-03-05,H
'1111044',BAR1,600.0,KG,2024-03-05,S
'1111044',BAR1,18750.0,KG,2024-03-05,H
'1111044',BAR1,150.0,KG,2024-03-07,S
'1111044',BAR1,18000.0,KG,2024-03-11,H
'1111044',BAR1,600.0,KG,2024-03-11,H
'1111044',BAR1,150.0,KG,2024-03-11,H
'1111044',BAR1,150.0,KG,2024-03-12,H
'1111044',BAR1,18600.0,KG,2024-03-12,H
'1111044',BAR1,200.0,KG,2024-03-13,H
'1111044',BAR1,18600.0,KG,2024-03-13,H
'1111044',BAR1,50.0,KG,2024-03-13,S
'1111044',BAR1,150.0,KG,2024-03-15,H
'1111044',BAR1,18600.0,KG,2024-03-15,H
'1111044',BAR1,16800.0,KG,2024-03-28,S
'1111044',BAR1,16800.0,KG,2024-03-28,S
'1111044',BAR1,16800.0,KG,2024-03-28,S
'1111044',BAR1,16800.0,KG,2024-03-28,S
'1111044',BAR1,16800.0,KG,2024-04-01,S
'1111044',BAR1,16200.0,KG,2024-04-01,S
'1111044',BAR1,575.0,KG,2024-04-01,S
'1111044',BAR1,150.0,KG,2024-04-02,H
'1111044',BAR1,18600.0,KG,2024-04-02,H
'1111044',BAR1,150.0,KG,2024-04-03,H
'1111044',BAR1,18600.0,KG,2024-04-03,H
'1111044',BAR1,16200.0,KG,2024-04-03,S
'1111044',BAR1,575.0,KG,2024-04-03,S
'1111044',BAR1,16800.0,KG,2024-04-03,S
'1111044',BAR1,16800.0,KG,2024-04-03,S
'1111044',BAR1,16800.0,KG,2024-04-04,S
'1111044',BAR1,16800.0,KG,2024-04-04,S
'1111044',BAR1,16800.0,KG,2024-04-04,S
'1111083',BAR1,95.27,KG,2022-05-24,H
'1111083',BAR1,9799.2,KG,2022-06-03,S
'1111083',BAR1,7839.36,KG,2022-06-03,S
'1111083',BAR1,1959.84,KG,2022-06-20,H
'1111083',BAR1,721.33,KG,2022-06-20,H
'1111083',BAR1,816.6,KG,2022-06-20,H
'1111083',BAR1,979.92,KG,2022-06-20,H
'1111083',BAR1,762.16,KG,2022-06-20,H
'1111083',BAR1,489.96,KG,2022-06-20,H
'1111083',BAR1,163.32,KG,2022-06-20,H
'1111083',BAR1,108.88,KG,2022-06-20,H
'1111083',BAR1,857.43,KG,2022-06-20,H
'1111083',BAR1,966.31,KG,2022-06-21,S
'1111083',BAR1,979.92,KG,2022-06-21,S
'1111083',BAR1,1959.84,KG,2022-06-23,H
'1111083',BAR1,4899.6,KG,2022-06-23,H
'1111083',BAR1,2939.76,KG,2022-06-24,H
'1111083',BAR1,3919.68,KG,2022-06-24,S
'1111083',BAR1,7553.55,KG,2022-06-24,S
'1111083',BAR1,1959.84,KG,2022-06-29,H
'1111083',BAR1,10779.12,KG,2022-07-13,H
'1111083',BAR1,9799.2,KG,2022-07-16,S
'1111083',BAR1,7839.36,KG,2022-07-16,S
'1111083',BAR1,190.54,KG,2022-07-22,S
'1111083',BAR1,789.38,KG,2022-07-22,S
'1111083',BAR1,3919.68,KG,2022-07-22,S
'1111083',BAR1,12738.96,KG,2022-07-22,S
'1111083',BAR1,6859.44,KG,2022-07-25,H
'1111083',BAR1,1959.84,KG,2022-07-25,H
'1111083',BAR1,979.92,KG,2022-07-28,H
'1111083',BAR1,2939.76,KG,2022-07-28,H
'1111083',BAR1,11759.04,KG,2022-08-12,H
'1111083',BAR1,12738.96,KG,2022-08-20,S
'1111083',BAR1,2939.76,KG,2022-08-20,S
'1111083',BAR1,802.99,KG,2022-08-20,S
'1111083',BAR1,476.35,KG,2022-08-20,S
'1111083',BAR1,9527.0,KG,2022-08-27,H
'1111083',BAR1,2722.0,KG,2022-09-01,H
'1111083',BAR1,6859.44,KG,2022-09-17,S
'1111083',BAR1,7567.16,KG,2022-09-19,H
'1111083',BAR1,1959.84,KG,2022-09-19,H
'1111083',BAR1,3919.68,KG,2022-09-22,H
'1111083',BAR1,462.74,KG,2022-09-22,H
'1111083',BAR1,381.08,KG,2022-09-22,H
'1111083',BAR1,3919.68,KG,2022-10-03,H
'1111083',BAR1,1959.84,KG,2022-10-03,H
'1111083',BAR1,108.88,KG,2022-10-03,H
'1111083',BAR1,5879.52,KG,2022-10-05,H
'1111083',BAR1,2939.76,KG,2022-10-05,H
'1111083',BAR1,979.92,KG,2022-10-05,H
'1111083',BAR1,966.31,KG,2022-10-05,H
'1111083',BAR1,12738.96,KG,2022-10-19,S
'1111083',BAR1,2939.76,KG,2022-10-19,S
'1111083',BAR1,558.01,KG,2022-10-19,S
'1111083',BAR1,639.67,KG,2022-10-19,S
'1111083',BAR1,204.15,KG,2022-10-19,S
'1111083',BAR1,775.77,KG,2022-10-19,S
'1111083',BAR1,3048.64,KG,2022-11-09,S
'1111083',BAR1,7376.62,KG,2023-02-02,H
'1111083',BAR1,7376.62,KG,2023-02-15,S
'1111083',BAR1,542.0,KG,2023-02-15,H
'1111083',BAR1,680.5,KG,2023-06-03,H
'1111083',BAR1,435.52,KG,2023-06-16,H
'1111083',BAR1,979.92,KG,2023-06-16,H
'1111083',BAR1,3593.04,KG,2023-06-16,H
'1111083',BAR1,244.98,KG,2023-07-17,H
'1111083',BAR1,5879.52,KG,2023-07-17,H
'1111083',BAR1,1224.9,KG,2023-07-19,H
'1111083',BAR1,4899.6,KG,2023-07-19,H
'1111083',BAR1,5879.52,KG,2023-07-20,S
'1111083',BAR1,966.31,KG,2023-07-20,S
'1111083',BAR1,530.79,KG,2023-07-20,S
'1111083',BAR1,9799.2,KG,2023-07-20,S
'1111083',BAR1,653.28,KG,2023-07-28,H
'1111083',BAR1,966.31,KG,2023-07-28,H
'1111083',BAR1,979.92,KG,2023-07-31,H
'1111083',BAR1,4464.08,KG,2023-07-31,H
'1111083',BAR1,11759.04,KG,2023-08-05,H
'1111083',BAR1,530.79,KG,2023-08-05,H
'1111083',BAR1,544.4,KG,2023-08-05,H
'1111083',BAR1,1959.84,KG,2023-08-08,S
'1111083',BAR1,666.89,KG,2023-08-08,S
'1111083',BAR1,10779.12,KG,2023-08-08,S
'1111083',BAR1,299.42,KG,2023-08-08,S
'1111083',BAR1,612.45,KG,2023-08-08,S
'1111083',BAR1,8819.28,KG,2023-08-08,S
'1111083',BAR1,680.5,KG,2023-08-08,S
'1111083',BAR1,299.42,KG,2023-08-08,S
'1111083',BAR1,7839.36,KG,2023-08-08,S
'1111083',BAR1,1524.32,KG,2023-08-11,H
'1111083',BAR1,2939.76,KG,2023-08-11,H
'1111083',BAR1,734.94,KG,2023-08-16,H
'1111083',BAR1,6859.44,KG,2023-08-16,H
'1111083',BAR1,272.2,KG,2023-08-16,H
'1111083',BAR1,979.92,KG,2023-08-16,H
'1111083',BAR1,925.48,KG,2023-08-25,H
'1111083',BAR1,5879.52,KG,2023-08-25,H
'1111083',BAR1,8166.0,KG,2023-09-09,H
'1111083',BAR1,2694.78,KG,2023-09-25,H
'1111083',BAR1,1075.19,KG,2024-01-18,H
'1111083',BAR1,1075.19,KG,2024-01-18,S
'1111089',BAR1,516.8,KG,2022-05-27,H
'1111089',BAR1,598.4,KG,2022-05-27,H
'1111089',BAR1,1074.4,KG,2022-05-27,H
'1111089',BAR1,8704.0,KG,2022-05-27,H
'1111089',BAR1,1088.0,KG,2022-05-27,H
'1111089',BAR1,4352.0,KG,2022-05-27,H
'1111089',BAR1,2176.0,KG,2022-05-27,H
'1111089',BAR1,3264.0,KG,2022-05-27,H
'1111089',BAR1,15232.0,KG,2022-05-27,H
'1111089',BAR1,9384.0,KG,2022-05-30,H
'1111089',BAR1,816.0,KG,2022-05-30,H
'1111089',BAR1,6936.0,KG,2022-05-31,H
'1111089',BAR1,3264.0,KG,2022-05-31,H
'1111089',BAR1,1156.0,KG,2022-05-31,S
'1111089',BAR1,1020.0,KG,2022-05-31,S
'1111089',BAR1,16320.0,KG,2022-05-31,S
'1111089',BAR1,1088.0,KG,2022-06-03,H
'1111089',BAR1,7616.0,KG,2022-06-03,H
'1111089',BAR1,9792.0,KG,2022-06-03,H
'1111089',BAR1,544.0,KG,2022-06-04,H
'1111089',BAR1,15164.0,KG,2022-06-04,H
'1111089',BAR1,2788.0,KG,2022-06-04,H
'1111089',BAR1,6922.4,KG,2022-06-06,H
'1111089',BAR1,11573.6,KG,2022-06-06,H
'1111089',BAR1,544.0,KG,2022-06-09,S
'1111089',BAR1,3264.0,KG,2022-06-09,S
'1111089',BAR1,952.0,KG,2022-06-09,S
'1111089',BAR1,136.0,KG,2022-06-09,S
'1111089',BAR1,9792.0,KG,2022-06-09,S
'1111089',BAR1,1088.0,KG,2022-06-10,S
'1111089',BAR1,911.2,KG,2022-06-10,S
'1111089',BAR1,3264.0,KG,2022-06-10,S
'1111089',BAR1,13056.0,KG,2022-06-10,S
'1111089',BAR1,163.2,KG,2022-06-10,S
'1111089',BAR1,1088.0,KG,2022-06-16,H
'1111089',BAR1,2176.0,KG,2022-06-16,H
'1111089',BAR1,7616.0,KG,2022-06-16,H
'1111089',BAR1,13056.0,KG,2022-06-18,H
'1111089',BAR1,4352.0,KG,2022-06-18,H
'1111089',BAR1,1088.0,KG,2022-06-18,H
'1111089',BAR1,8704.0,KG,2022-06-21,H
'1111089',BAR1,9792.0,KG,2022-06-21,H
'1111089',BAR1,1156.0,KG,2022-06-22,S
'1111089',BAR1,544.0,KG,2022-06-22,S
'1111089',BAR1,353.6,KG,2022-06-22,S
'1111089',BAR1,394.4,KG,2022-06-22,S
'1111089',BAR1,748.0,KG,2022-06-22,S
'1111089',BAR1,2176.0,KG,2022-06-22,S
'1111089',BAR1,3264.0,KG,2022-06-22,S
'1111089',BAR1,8704.0,KG,2022-06-22,S
'1111089',BAR1,367.2,KG,2022-06-22,S
'1111089',BAR1,734.4,KG,2022-06-22,S
'1111089',BAR1,5440.0,KG,2022-06-22,S
'1111089',BAR1,11968.0,KG,2022-06-22,S
'1111089',BAR1,6528.0,KG,2022-06-29,S
'1111089',BAR1,408.0,KG,2022-06-29,S
'1111089',BAR1,584.8,KG,2022-06-29,S
'1111089',BAR1,10880.0,KG,2022-06-29,S
'1111089',BAR1,1196.8,KG,2022-06-29,S
'1111089',BAR1,5440.0,KG,2022-06-29,S
'1111089',BAR1,462.4,KG,2022-06-29,S
'1111089',BAR1,10880.0,KG,2022-06-29,S
'1111089',BAR1,516.8,KG,2022-06-29,S
'1111089',BAR1,3672.0,KG,2022-07-07,H
'1111089',BAR1,12104.0,KG,2022-07-07,H
'1111089',BAR1,1985.6,KG,2022-07-07,H
'1111089',BAR1,748.0,KG,2022-07-07,H
'1111089',BAR1,13.6,KG,2022-07-07,S
'1111089',BAR1,8704.0,KG,2022-07-09,H
'1111089',BAR1,6528.0,KG,2022-07-13,H
'1111089',BAR1,13056.0,KG,2022-07-14,H
'1111089',BAR1,5440.0,KG,2022-07-14,S
'1111089',BAR1,190.4,KG,2022-07-14,S
'1111089',BAR1,9792.0,KG,2022-07-14,S
'1111089',BAR1,897.6,KG,2022-07-14,S
'1111089',BAR1,2176.0,KG,2022-07-14,S
'1111089',BAR1,18496.0,KG,2022-07-15,S
'1111089',BAR1,18496.0,KG,2022-07-15,S
'1111089',BAR1,408.0,KG,2022-07-18,H
'1111089',BAR1,11179.2,KG,2022-07-18,H
'1111089',BAR1,6636.8,KG,2022-07-18,H
'1111089',BAR1,272.0,KG,2022-07-18,H
'1111089',BAR1,10880.0,KG,2022-07-19,H
'1111089',BAR1,2176.0,KG,2022-07-19,H
'1111089',BAR1,3264.0,KG,2022-07-19,H
'1111089',BAR1,2706.4,KG,2022-07-23,S
'1111089',BAR1,14089.6,KG,2022-07-23,S
'1111089',BAR1,1700.0,KG,2022-07-23,S
'1111089',BAR1,8908.0,KG,2022-07-23,S
'1111089',BAR1,7847.2,KG,2022-07-23,S
'1111089',BAR1,816.0,KG,2022-07-23,S
'1111089',BAR1,911.2,KG,2022-07-24,S
'1111089',BAR1,4624.0,KG,2022-07-29,H
'1111089',BAR1,6528.0,KG,2022-07-29,H
'1111089',BAR1,1088.0,KG,2022-07-29,H
'1111089',BAR1,3264.0,KG,2022-07-29,S
'1111089',BAR1,571.2,KG,2022-07-29,S
'1111089',BAR1,14144.0,KG,2022-07-29,S
'1111089',BAR1,516.8,KG,2022-07-29,S
'1111089',BAR1,680.0,KG,2022-07-30,H
'1111089',BAR1,10880.0,KG,2022-07-30,H
'1111089',BAR1,979.2,KG,2022-07-30,S
'1111089',BAR1,1088.0,KG,2022-07-30,S
'1111089',BAR1,1006.4,KG,2022-07-30,S
'1111089',BAR1,15232.0,KG,2022-07-30,S
'1111089',BAR1,18496.0,KG,2022-08-02,H
'1111089',BAR1,15232.0,KG,2022-08-02,S
'1111089',BAR1,1196.8,KG,2022-08-02,S
'1111089',BAR1,394.4,KG,2022-08-02,S
'1111089',BAR1,693.6,KG,2022-08-02,S
'1111089',BAR1,435.2,KG,2022-08-02,S
'1111089',BAR1,544.0,KG,2022-08-02,S
'1111089',BAR1,6800.0,KG,2022-08-03,H
'1111089',BAR1,7616.0,KG,2022-08-04,S
'1111089',BAR1,353.6,KG,2022-08-04,S
'1111089',BAR1,9792.0,KG,2022-08-04,S
'1111089',BAR1,190.4,KG,2022-08-04,S
'1111089',BAR1,544.0,KG,2022-08-04,S
'1111089',BAR1,8704.0,KG,2022-08-05,H
'1111089',BAR1,2176.0,KG,2022-08-05,H
'1111089',BAR1,5440.0,KG,2022-08-06,H
'1111089',BAR1,3536.0,KG,2022-08-06,H
'1111089',BAR1,1904.0,KG,2022-08-06,H
'1111089',BAR1,18496.0,KG,2022-08-06,S
'1111089',BAR1,3264.0,KG,2022-08-07,S
'1111089',BAR1,4800.8,KG,2022-08-07,S
'1111089',BAR1,10431.2,KG,2022-08-07,S
'1111089',BAR1,11968.0,KG,2022-08-08,H
'1111089',BAR1,4352.0,KG,2022-08-08,H
'1111089',BAR1,2176.0,KG,2022-08-08,H
'1111089',BAR1,1088.0,KG,2022-08-09,H
'1111089',BAR1,11152.0,KG,2022-08-09,H
'1111089',BAR1,1659.2,KG,2022-08-11,H
'1111089',BAR1,3780.8,KG,2022-08-11,H
'1111089',BAR1,802.4,KG,2022-08-11,S
'1111089',BAR1,190.4,KG,2022-08-11,S
'1111089',BAR1,816.0,KG,2022-08-11,S
'1111089',BAR1,748.0,KG,2022-08-11,S
'1111089',BAR1,707.2,KG,2022-08-11,S
'1111089',BAR1,1088.0,KG,2022-08-11,S
'1111089',BAR1,8704.0,KG,2022-08-11,S
'1111089',BAR1,5440.0,KG,2022-08-11,S
'1111089',BAR1,9601.6,KG,2022-08-13,S
'1111089',BAR1,9982.4,KG,2022-08-13,S
'1111089',BAR1,7616.0,KG,2022-08-14,S
'1111089',BAR1,10880.0,KG,2022-08-14,S
'1111089',BAR1,1088.0,KG,2022-08-18,H
'1111089',BAR1,17408.0,KG,2022-08-18,H
'1111089',BAR1,15232.0,KG,2022-08-19,H
'1111089',BAR1,3264.0,KG,2022-08-19,H
'1111089',BAR1,8704.0,KG,2022-08-19,S
'1111089',BAR1,1060.8,KG,2022-08-19,S
'1111089',BAR1,7616.0,KG,2022-08-19,S
'1111089',BAR1,1115.2,KG,2022-08-19,S
'1111089',BAR1,9792.0,KG,2022-08-20,S
'1111089',BAR1,544.0,KG,2022-08-20,S
'1111089',BAR1,7616.0,KG,2022-08-20,S
'1111089',BAR1,571.2,KG,2022-08-20,S
'1111089',BAR1,2815.2,KG,2022-08-22,H
'1111089',BAR1,1536.8,KG,2022-08-22,H
'1111089',BAR1,9792.0,KG,2022-08-22,H
'1111089',BAR1,462.4,KG,2022-08-24,S
'1111089',BAR1,625.6,KG,2022-08-24,S
'1111089',BAR1,8704.0,KG,2022-08-24,S
'1111089',BAR1,1088.0,KG,2022-08-25,H
'1111089',BAR1,7616.0,KG,2022-08-25,H
'1111089',BAR1,9792.0,KG,2022-08-25,H
'1111089',BAR1,639.2,KG,2022-08-25,S
'1111089',BAR1,204.0,KG,2022-08-25,S
'1111089',BAR1,244.8,KG,2022-08-25,S
'1111089',BAR1,7616.0,KG,2022-08-25,S
'1111089',BAR1,8704.0,KG,2022-08-25,S
'1111089',BAR1,1088.0,KG,2022-08-25,S
'1111089',BAR1,18496.0,KG,2022-08-26,H
'1111089',BAR1,1006.4,KG,2022-08-27,H
'1111089',BAR1,7969.6,KG,2022-08-27,H
'1111089',BAR1,9520.0,KG,2022-08-27,H
'1111089',BAR1,299.2,KG,2022-08-27,S
'1111089',BAR1,788.8,KG,2022-08-27,S
'1111089',BAR1,6528.0,KG,2022-08-27,S
'1111089',BAR1,11968.0,KG,2022-08-27,S
'1111089',BAR1,5440.0,KG,2022-08-27,S
'1111089',BAR1,1128.8,KG,2022-08-27,S
'1111089',BAR1,816.0,KG,2022-08-27,S
'1111089',BAR1,13056.0,KG,2022-08-27,S
'1111089',BAR1,231.2,KG,2022-08-27,S
'1111089',BAR1,3264.0,KG,2022-08-27,S
'1111089',BAR1,18496.0,KG,2022-08-28,S
'1111089',BAR1,10880.0,KG,2022-08-28,S
'1111089',BAR1,965.6,KG,2022-08-28,S
'1111089',BAR1,639.2,KG,2022-08-29,H
'1111089',BAR1,8500.0,KG,2022-08-29,H
'1111089',BAR1,9356.8,KG,2022-08-29,H
'1111089',BAR1,2176.0,KG,2022-08-30,H
'1111089',BAR1,20549.6,KG,2022-08-31,H
'1111089',BAR1,14144.0,KG,2022-08-31,S
'1111089',BAR1,992.8,KG,2022-08-31,S
'1111089',BAR1,1183.2,KG,2022-08-31,S
'1111089',BAR1,2176.0,KG,2022-08-31,S
'1111089',BAR1,6528.0,KG,2022-09-01,H
'1111089',BAR1,11968.0,KG,2022-09-01,H
'1111089',BAR1,761.6,KG,2022-09-01,S
'1111089',BAR1,326.4,KG,2022-09-01,S
'1111089',BAR1,11968.0,KG,2022-09-01,S
'1111089',BAR1,5440.0,KG,2022-09-01,S
'1111089',BAR1,7616.0,KG,2022-09-02,H
'1111089',BAR1,10880.0,KG,2022-09-02,H
'1111089',BAR1,8704.0,KG,2022-09-06,H
'1111089',BAR1,9792.0,KG,2022-09-06,H
'1111089',BAR1,8704.0,KG,2022-09-07,S
'1111089',BAR1,9792.0,KG,2022-09-07,S
'1111089',BAR1,1088.0,KG,2022-09-08,S
'1111089',BAR1,1156.0,KG,2022-09-08,S
'1111089',BAR1,816.0,KG,2022-09-08,S
'1111089',BAR1,272.0,KG,2022-09-08,S
'1111089',BAR1,5440.0,KG,2022-09-08,S
'1111089',BAR1,8704.0,KG,2022-09-08,S
'1111089',BAR1,1020.0,KG,2022-09-09,S
'1111089',BAR1,18496.0,KG,2022-09-10,S
'1111089',BAR1,2176.0,KG,2022-09-15,S
'1111089',BAR1,190.4,KG,2022-09-15,S
'1111089',BAR1,5440.0,KG,2022-09-15,S
'1111089',BAR1,1169.6,KG,2022-09-15,S
'1111089',BAR1,8704.0,KG,2022-09-15,S
'1111089',BAR1,816.0,KG,2022-09-15,S
'1111089',BAR1,16320.0,KG,2022-09-15,S
'1111089',BAR1,748.0,KG,2022-09-15,S
'1111089',BAR1,340.0,KG,2022-09-15,S
'1111089',BAR1,299.2,KG,2022-09-15,S
'1111089',BAR1,788.8,KG,2022-09-15,S
'1111089',BAR1,5440.0,KG,2022-09-21,S
'1111089',BAR1,299.2,KG,2022-09-21,S
'1111089',BAR1,8704.0,KG,2022-09-21,S
'1111089',BAR1,1074.4,KG,2022-09-21,S
'1111089',BAR1,1033.6,KG,2022-09-21,S
'1111089',BAR1,1944.8,KG,2022-09-21,S
'1111089',BAR1,16320.0,KG,2022-09-22,H
'1111089',BAR1,1047.2,KG,2022-09-22,H
'1111089',BAR1,625.6,KG,2022-09-22,H
'1111089',BAR1,503.2,KG,2022-09-22,H
'1111089',BAR1,4352.0,KG,2022-09-25,S
'1111089',BAR1,1115.2,KG,2022-09-25,S
'1111089',BAR1,9792.0,KG,2022-09-25,S
'1111089',BAR1,775.2,KG,2022-09-25,S
'1111089',BAR1,1632.0,KG,2022-09-25,S
'1111089',BAR1,829.6,KG,2022-09-25,S
'1111089',BAR1,10880.0,KG,2022-09-28,S
'1111089',BAR1,1033.6,KG,2022-09-28,S
'1111089',BAR1,5440.0,KG,2022-09-28,S
'1111089',BAR1,1142.4,KG,2022-09-28,S
'1111089',BAR1,8704.0,KG,2022-09-28,S
'1111089',BAR1,380.8,KG,2022-09-28,S
'1111089',BAR1,707.2,KG,2022-09-28,S
'1111089',BAR1,6528.0,KG,2022-09-30,H
'1111089',BAR1,10920.8,KG,2022-09-30,H
'1111089',BAR1,1047.2,KG,2022-09-30,H
'1111089',BAR1,1088.0,KG,2022-09-30,H
'1111089',BAR1,6528.0,KG,2022-10-03,H
'1111089',BAR1,1088.0,KG,2022-10-03,H
'1111089',BAR1,1115.2,KG,2022-10-03,S
'1111089',BAR1,816.0,KG,2022-10-03,S
'1111089',BAR1,244.8,KG,2022-10-03,S
'1111089',BAR1,16320.0,KG,2022-10-03,S
'1111089',BAR1,9792.0,KG,2022-10-06,H
'1111089',BAR1,8704.0,KG,2022-10-06,H
'1111089',BAR1,3128.0,KG,2022-10-07,H
'1111089',BAR1,15368.0,KG,2022-10-07,H
'1111089',BAR1,1142.4,KG,2022-10-08,S
'1111089',BAR1,816.0,KG,2022-10-08,S
'1111089',BAR1,1088.0,KG,2022-10-08,S
'1111089',BAR1,10880.0,KG,2022-10-08,S
'1111089',BAR1,340.0,KG,2022-10-08,S
'1111089',BAR1,3264.0,KG,2022-10-08,S
'1111089',BAR1,965.6,KG,2022-10-08,S
'1111089',BAR1,5440.0,KG,2022-10-11,H
'1111089',BAR1,9792.0,KG,2022-10-11,H
'1111089',BAR1,18496.0,KG,2022-10-13,H
'1111089',BAR1,720.8,KG,2022-10-18,S
'1111089',BAR1,367.2,KG,2022-10-18,S
'1111089',BAR1,8704.0,KG,2022-10-18,S
'1111089',BAR1,10880.0,KG,2022-10-25,S
'1111089',BAR1,639.2,KG,2022-10-25,S
'1111089',BAR1,448.8,KG,2022-10-25,S
'1111089',BAR1,6528.0,KG,2022-10-25,S
'1111089',BAR1,9792.0,KG,2022-10-26,H
'1111089',BAR1,8704.0,KG,2022-10-26,H
'1111089',BAR1,870.4,KG,2022-10-26,S
'1111089',BAR1,217.6,KG,2022-10-26,S
'1111089',BAR1,13056.0,KG,2022-10-26,S
'1111089',BAR1,4352.0,KG,2022-10-26,S
'1111089',BAR1,6528.0,KG,2022-10-29,H
'1111089',BAR1,10880.0,KG,2022-10-29,H
'1111089',BAR1,1088.0,KG,2022-10-29,H
'1111089',BAR1,489.6,KG,2022-10-30,S
'1111089',BAR1,598.4,KG,2022-10-30,S
'1111089',BAR1,1088.0,KG,2022-10-30,S
'1111089',BAR1,16320.0,KG,2022-10-30,S
'1111089',BAR1,15232.0,KG,2022-10-30,S
'1111089',BAR1,3264.0,KG,2022-11-01,H
'1111089',BAR1,9792.0,KG,2022-11-01,H
'1111089',BAR1,5440.0,KG,2022-11-01,H
'1111089',BAR1,1088.0,KG,2022-11-01,S
'1111089',BAR1,18496.0,KG,2022-11-04,H
'1111089',BAR1,9764.8,KG,2022-11-05,S
'1111089',BAR1,8731.2,KG,2022-11-05,S
'1111089',BAR1,9506.4,KG,2022-11-05,S
'1111089',BAR1,8989.6,KG,2022-11-05,S
'1111089',BAR1,5440.0,KG,2022-11-07,H
'1111089',BAR1,1088.0,KG,2022-11-07,H
'1111089',BAR1,11968.0,KG,2022-11-07,H
'1111089',BAR1,13056.0,KG,2022-11-16,H
'1111089',BAR1,843.2,KG,2022-11-16,S
'1111089',BAR1,1156.0,KG,2022-11-16,S
'1111089',BAR1,1088.0,KG,2022-11-16,S
'1111089',BAR1,108.8,KG,2022-11-16,S
'1111089',BAR1,14144.0,KG,2022-11-16,S
'1111089',BAR1,1550.4,KG,2022-11-18,H
'1111089',BAR1,6609.6,KG,2022-11-18,H
'1111089',BAR1,2720.0,KG,2022-11-18,H
'1111089',BAR1,3264.0,KG,2022-11-18,H
'1111089',BAR1,7616.0,KG,2022-11-19,S
'1111089',BAR1,1305.6,KG,2022-11-19,S
'1111089',BAR1,15232.0,KG,2022-11-19,S
'1111089',BAR1,2393.6,KG,2022-11-19,S
'1111089',BAR1,1088.0,KG,2022-11-22,H
'1111089',BAR1,802.4,KG,2022-11-22,H
'1111089',BAR1,6813.6,KG,2022-11-22,H
'1111089',BAR1,231.2,KG,2022-11-23,S
'1111089',BAR1,843.2,KG,2022-11-23,S
'1111089',BAR1,1101.6,KG,2022-11-23,S
'1111089',BAR1,5440.0,KG,2022-11-23,S
'1111089',BAR1,2176.0,KG,2022-11-23,S
'1111089',BAR1,8704.0,KG,2022-11-23,S
'1111089',BAR1,8432.0,KG,2022-11-25,H
'1111089',BAR1,2910.4,KG,2022-11-25,H
'1111089',BAR1,7153.6,KG,2022-11-25,H
'1111089',BAR1,1292.0,KG,2022-11-29,H
'1111089',BAR1,10023.2,KG,2022-11-29,H
'1111089',BAR1,5004.8,KG,2022-11-29,H
'1111089',BAR1,2176.0,KG,2022-11-29,H
'1111089',BAR1,18496.0,KG,2022-11-30,H
'1111089',BAR1,5440.0,KG,2022-12-01,H
'1111089',BAR1,4352.0,KG,2022-12-01,H
'1111089',BAR1,3264.0,KG,2022-12-01,H
'1111089',BAR1,1142.4,KG,2022-12-01,H
'1111089',BAR1,1060.8,KG,2022-12-01,H
'1111089',BAR1,2624.8,KG,2022-12-01,H
'1111089',BAR1,9656.0,KG,2022-12-01,H
'1111089',BAR1,4066.4,KG,2022-12-01,H
'1111089',BAR1,829.6,KG,2022-12-01,S
'1111089',BAR1,17408.0,KG,2022-12-01,S
'1111089',BAR1,258.4,KG,2022-12-01,S
'1111089',BAR1,1006.4,KG,2022-12-03,S
'1111089',BAR1,1169.6,KG,2022-12-03,S
'1111089',BAR1,16320.0,KG,2022-12-03,S
'1111089',BAR1,8704.0,KG,2022-12-05,H
'1111089',BAR1,1169.6,KG,2022-12-08,S
'1111089',BAR1,1006.4,KG,2022-12-08,S
'1111089',BAR1,16320.0,KG,2022-12-08,S
'1111089',BAR1,7616.0,KG,2022-12-13,H
'1111089',BAR1,4352.0,KG,2022-12-13,H
'1111089',BAR1,1088.0,KG,2022-12-13,H
'1111089',BAR1,0.0,KG,2022-12-15,S
'1111089',BAR1,0.0,KG,2022-12-15,S
'1111089',BAR1,0.0,KG,2022-12-15,S
'1111089',BAR1,0.0,KG,2022-12-15,S
'1111089',BAR1,0.0,KG,2022-12-15,S
'1111089',BAR1,0.0,KG,2022-12-15,S
'1111089',BAR1,0.0,KG,2022-12-15,S
'1111089',BAR1,0.0,KG,2022-12-15,S
